Gaby Subplot 211,Gaby Subplot 212
0.396362286,
0.162948703,
0.21968777,
0.204550617,
-0.055426937,
-0.005413179,
0.141294631,
0.273625816,
0.189829477,
0.356211855,
0.455050793,
0.35457206,
0.171797475,
0.089403126,
0.262128069,
0.511027185,
0.291415599,
0.128773405,
0.10669053,
0.177671159,
0.161836063,
0.164246373,
-0.004703166,
0.150700317,
0.192675922,
0.280096622,
0.290475763,
0.015911389,
-0.000893984,
0.017495041,
0.091803402,
-0.021013162,
-0.047223333,
-0.044180807,
-0.025786421,
0.214132579,
-0.023309438,
-0.014065962,
-0.063982684,
-0.046801211,
-0.060598199,
0.064441205,
0.237567368,
0.294110636,
0.544202763,
0.264297829,
0.435643957,
-0.011096924,
-0.035288401,
-0.027404826,
-0.075656222,
-0.133395091,
0.144180868,
0.145949167,
0.202777155,
0.107683084,
0.12623162,
0.1347402,
-0.039481891,
-0.084173602,
-0.071262441,
-0.03287599,
0.341980489,
0.04937568,
0.31354681,
0.053667711,
0.027427185,
0.253317118,
-0.000463346,
0.002851867,
0.164738717,
0.004658378,
0.055062513,
0.024307756,
0.080156212,
0.191452777,
0.052091191,
-0.009199858,
0.336913355,
-0.013478591,
0.207072466,
0.014882489,
-0.011214022,
0.12525396,
-0.056092134,
0.049518218,
-0.084216025,
0.258604833,
0.155021885,
0.283138677,
0.289210839,
0.071985872,
-0.002915673,
0.00044652,
0.103281161,
0.197402967,
0.290695921,
0.187242735,
0.107660656,
0.038778488,
0.098992473,
0.003433324,
-0.071254416,
0.005452972,
-0.013162909,
0.027058896,
-0.046838472,
0.028897665,
0.076977452,
0.048387792,
0.072333291,
0.046698473,
-0.007601377,
0.023135124,
-0.015702589,
-0.042124888,
0.264142723,
-0.001512236,
0.004155113,
-0.021505775,
0.023977326,
0.010033177,
0.200765565,
0.168449527,
0.278610799,
0.114593878,
0.219282824,
0.005377715,
-0.006046841,
0.201496271,
0.008248786,
-0.030429484,
0.137007946,
0.239988818,
0.223347596,
0.110654926,
0.119805131,
0.007483682,
0.015683896,
0.44671193,
0.381548072,
0.348671765,
0.101653229,
0.161411029,
0.083112979,
-0.011952683,
0.127016479,
-0.074405965,
-0.027503874,
-0.073487504,
0.162311495,
-0.051098322,
0.010094529,
0.036109781,
0.001427775,
0.392686906,
0.033900371,
0.067202641,
0.060831942,
0.317335021,
0.329354579,
0.278551413,
-0.080351034,
0.076338001,
-0.037513288,
-0.047647627,
0.0855761,
0.018810448,
-0.10526069,
-0.093865856,
-0.122507943,
-0.008014182,
0.24420896,
0.046748435,
0.274930633,
0.192194388,
0.230772587,
0.031256417,
0.037107579,
0.053896233,
0.093686756,
0.084417838,
0.156750019,
0.024947084,
0.271216422,
0.135142209,
0.137366148,
0.156395849,
0.004790643,
0.225864942,
0.200473538,
0.073650139,
0.247495815,
-0.039354767,
-0.032878641,
-0.015200781,
0.112891409,
-0.006727542,
0.026050926,
0.346657355,
-0.040770562,
0.023221645,
0.156954467,
0.041582629,
0.163599354,
0.178580566,
0.209213151,
0.026519656,
0.40176191,
-0.068413532,
-0.000873136,
-0.037007358,
-0.001502013,
0.203420175,
0.02955769,
0.013068529,
0.303326059,
-0.036670449,
-0.008371976,
0.00767197,
-0.010273769,
0.012151155,
0.069681769,
-0.00700943,
-0.016121935,
0.259082418,
0.107849349,
0.156392691,
0.108440384,
-0.030553858,
0.161474648,
-0.016238529,
0.162321463,
0.178417236,
0.164486569,
0.159660381,
0.096165693,
0.1144135,
0.299129145,
0.044009715,
0.017219002,
0.228155982,
0.27034024,
0.049984702,
-0.042086296,
-0.020610533,
0.225591396,
0.18448298,
0.078318082,
0.238342319,
0.18689558,
0.272657412,
-0.106408159,
-0.006214189,
-0.015033411,
-0.007819448,
-0.031308639,
0.418449421,
0.072447722,
0.248868957,
0.215726766,
0.057141931,
0.085339577,
0.091462323,
-0.00944322,
0.007701612,
0.008258244,
0.146283806,
0.099498786,
0.14647248,
0.3306139,
0.120679043,
0.018669348,
0.098787103,
0.021684788,
0.060778039,
0.230248537,
0.238108444,
0.185122275,
0.350586941,
0.281242887,
-0.01162026,
0.213344941,
0.190671224,
0.003199294,
-0.016760696,
-0.029373909,
0.285771834,
0.004036816,
0.004605427,
0.163293167,
0.149175477,
0.260638269,
0.439039009,
0.227507318,
0.143021059,
0.11941934,
-0.023282558,
-0.000587343,
-0.021934399,
-0.005368528,
0.01612168,
0.015747735,
-0.033236965,
-0.035350738,
-0.023470413,
0.139706263,
-0.062177664,
0.337322717,
0.152992798,
-0.006770812,
0.113552631,
-0.07321517,
0.102191348,
0.154618464,
-0.032525812,
-0.069099191,
0.18336662,
0.124862017,
-0.024883693,
0.205263982,
0.714766906,
-0.04611125,
0.206362753,
-0.071850123,
0.093065642,
-0.07967256,
0.170922829,
0.025081737,
0.100048071,
0.018141586,
-0.009916812,
0.010438454,
-0.057377812,
-0.056965693,
-0.032882217,
0.108943623,
0.070925788,
-0.007103574,
-0.005805611,
0.066054754,
-0.018378927,
0.02393005,
-0.029650453,
-0.005805611,
0.123468581,
0.086959311,
0.280896842,
-0.000708328,
-0.067520189,
-0.053314885,
0.107252883,
0.202722442,
-0.025643841,
0.134075515,
0.174307068,
0.081164355,
0.687583051,
0.684244877,
0.178972474,
0.314134123,
0.244202843,
0.198987939,
0.049707787,
0.146042115,
0.057846106,
0.091377343,
-0.026963329,
0.240997431,
0.085794929,
0.008014214,
0.034795549,
0.281731548,
0.211564669,
-0.065820827,
-0.071992569,
-0.08373232,
-0.07554144,
0.070661742,
-0.012402037,
-0.051504352,
-0.073674421,
0.277229945,
0.026892339,
0.306684252,
0.214043342,
0.236523965,
0.160318549,
0.230725182,
0.234535718,
0.304744506,
0.179448982,
0.291707014,
0.2930526,
0.029449933,
0.060460829,
-0.026403435,
-0.02155415,
0.091208086,
0.437904517,
0.544244618,
0.321035204,
0.268237783,
0.304523187,
0.163049668,
0.007317239,
0.078807878,
-0.001744112,
0.130981016,
0.39185156,
0.211150005,
0.501885136,
0.267924052,
0.44407062,
-0.005460189,
0.207001625,
0.041453977,
0.189320842,
0.065954931,
0.247918803,
0.386115187,
0.085251246,
0.062259467,
0.149014363,
0.208380198,
0.111883975,
0.145431399,
0.145329322,
0.147955838,
0.079830844,
0.047494698,
-0.00875439,
0.004824829,
-0.000941201,
-0.04421271,
0.144596823,
0.145196633,
-0.035496663,
0.110277685,
0.02854952,
-0.086079554,
0.208761218,
0.081165935,
0.200611265,
0.053610292,
-0.042729003,
0.082303171,
0.050516538,
0.250582552,
0.371814169,
0.109805455,
-0.061417958,
0.024812181,
0.305805186,
0.237215574,
0.094659729,
0.232191693,
0.034903399,
0.173872428,
0.413786232,
0.098858446,
0.171712372,
0.256321815,
0.262414818,
0.219404377,
0.117104147,
0.241234324,
0.241482918,
0.200207678,
0.042475289,
0.072400996,
0.139544574,
0.262268551,
0.179731812,
-0.049534108,
-0.048022957,
0.017756893,
-0.028444547,
0.088744501,
0.137484307,
-0.043599227,
-0.041661076,
-0.01778963,
-0.048456528,
0.030323813,
-0.072762737,
0.101373385,
0.037772353,
0.278155285,
0.103004244,
0.204840264,
0.279278698,
0.065541721,
0.203461377,
-0.083277272,
0.018466442,
-0.062762832,
-0.054436823,
-0.087466838,
0.195297979,
0.169342728,
0.179191175,
0.055916743,
0.145076716,
0.029703888,
-0.010503892,
-0.068195875,
-0.057244352,
-0.037314934,
0.122652198,
0.044850905,
0.035941682,
-0.052033303,
-0.055193466,
0.121752094,
-0.060674442,
-0.03395569,
0.032610817,
0.037989671,
0.036632355,
0.019159448,
0.075145979,
0.083260692,
0.043579685,
0.057454293,
0.370424765,
0.163765398,
-0.004754473,
0.102273812,
0.140639681,
0.050742736,
0.036508211,
-0.101601415,
-0.117792701,
-0.019274796,
-0.04793743,
0.115601369,
0.146175604,
-0.051793363,
0.01798199,
0.225059816,
0.462857146,
0.329818984,
0.360681933,
0.195872799,
0.120717609,
0.313743881,
0.279555448,
0.182480501,
-0.021993553,
0.008534122,
0.025161633,
-0.00442961,
0.126605945,
-0.00550371,
0.039770345,
0.038480125,
0.218894287,
0.175844865,
0.023726959,
-0.007192636,
0.004627479,
-0.000720354,
0.115432883,
0.399591422,
0.124337999,
0.216995231,
0.190838433,
0.325057656,
0.018670199,
0.134350443,
0.053053173,
0.019209662,
0.005328536,
0.026189301,
0.237403487,
0.356970082,
0.25903287,
0.129792553,
0.124719147,
0.362850106,
0.356696765,
0.033526967,
0.18325108,
-0.000186514,
-0.030718086,
0.324918645,
0.258203576,
0.313761298,
0.112074137,
0.088458147,
-0.032804013,
-0.069486386,
0.093021042,
-0.072143561,
-0.007800029,
-0.080276702,
0.000869247,
-0.052032475,
0.034113374,
0.145091537,
-0.013434895,
0.365774768,
0.226629352,
0.325052881,
0.357322194,
0.450321492,
0.430869591,
0.405547348,
-0.017467245,
0.016211362,
-0.007911775,
-0.028192756,
0.106728551,
-0.048336378,
-0.073769943,
-0.059778756,
-0.057645397,
-0.017820303,
0.049944255,
0.17652461,
0.338690114,
0.322035546,
0.370378192,
0.227556658,
0.246784306,
0.130090134,
0.158336097,
0.225002715,
0.241558618,
0.102438773,
0.356382085,
0.152473983,
0.321270705,
-0.034577477,
-0.059426455,
0.017964016,
-0.005356808,
-0.06579251,
0.047678987,
-0.065935603,
-0.078840481,
0.024536235,
0.008761991,
0.047738999,
0.092355362,
0.349775397,
0.005989718,
0.261854177,
0.283015172,
0.075174685,
0.270778582,
0.184627289,
0.30520799,
0.041389461,
0.267189197,
0.004719824,
0.10686126,
0.108243455,
-0.032280511,
0.260142426,
-0.020827042,
-0.027115524,
0.124861218,
-0.027592009,
0.002112886,
0.05324877,
0.004405884,
0.007172254,
0.104038602,
0.029943632,
-0.019587599,
0.218805663,
0.156169941,
0.363506397,
0.176609548,
-0.024829172,
0.028498376,
0.001212987,
0.015463249,
0.068135172,
0.054866378,
0.089908304,
0.035272475,
-0.040153681,
0.136173722,
0.013659155,
-0.044457918,
-0.008869144,
0.310088606,
0.102146641,
-0.019213384,
0.010788998,
0.294162802,
0.158296059,
0.051392262,
0.372896849,
0.208260603,
0.29631619,
-0.102757152,
0.031266659,
0.205365182,
-0.054162054,
0.103190411,
0.232007067,
0.075869105,
0.207362507,
0.164580688,
0.007141963,
0.180074112,
0.254204663,
0.021241732,
0.134938977,
0.143212364,
0.028758742,
-0.025095432,
0.040484528,
0.204933439,
0.028103455,
0.297211116,
0.335817405,
0.298658939,
0.362452261,
0.492312421,
0.34811921,
0.227609053,
0.297411551,
0.252440096,
0.031436403,
0.017620889,
0.068071191,
0.1355787,
-0.003094452,
-0.025566208,
0.595562247,
0.255841503,
0.139076901,
0.135464889,
0.293302091,
0.266961902,
0.444442731,
0.199256087,
0.012697213,
0.037696272,
-0.058679897,
0.219153413,
-0.028820252,
0.008102659,
0.041235603,
0.002180959,
-0.012542663,
-0.026252981,
-0.074240783,
0.082415757,
0.035970183,
0.349560162,
0.162430219,
0.006848415,
0.060177117,
-0.082070435,
-0.007871778,
-0.016517954,
0.008934482,
-0.035371796,
0.167505623,
0.046146299,
0.270003922,
0.319971178,
0.374677256,
0.004116005,
0.406533935,
0.05463958,
0.109856561,
0.032459453,
0.170722532,
0.069498214,
-0.000502807,
-0.009842795,
0.111983591,
-0.108538385,
-0.107666595,
-0.091968198,
-0.064404096,
-0.015503201,
0.047416961,
-0.022541436,
-0.027816718,
-0.012254795,
-0.001541734,
0.080095125,
0.216159456,
-0.027816718,
0.258359307,
0.153083441,
0.008443308,
0.040606466,
-0.115827441,
-0.174786806,
0.00277352,
0.233046754,
0.004352004,
0.206810878,
0.052285732,
0.02003571,
0.843501752,
0.030681962,
0.033590602,
0.028738212,
6.90983E-05,
0.009772651,
-0.000440037,
-0.013715281,
0.19584192,
0.020861408,
-0.011392343,
-0.004474021,
0.036877711,
-0.055864051,
0.090928824,
0.031657618,
-0.144106577,
-0.096090221,
-0.092314254,
-0.088422796,
-0.05339224,
0.011168199,
-0.073105478,
-0.010707377,
0.032200518,
0.039259568,
0.050971564,
-0.004678101,
0.020874981,
-0.024312993,
0.036641074,
-0.047558359,
0.127808613,
-0.037652959,
0.167638922,
-0.016920206,
0.038345949,
0.024380973,
-0.054572662,
-0.055916264,
-0.069425374,
0.51423544,
0.446330623,
0.15461743,
-0.023397205,
0.081686452,
-0.059061161,
-0.058523847,
-0.061245438,
-0.07927047,
-0.027753047,
0.286438695,
0.246774619,
0.550952335,
0.513567667,
0.51550655,
-0.034118603,
0.041209351,
-0.008318603,
0.024798251,
-0.014492003,
0.132388755,
0.264869227,
0.104757826,
0.06458658,
0.041276781,
0.052246552,
0.153303893,
0.052302405,
0.058515305,
0.075674194,
0.148001428,
0.025947544,
0.092228603,
0.020749185,
0.009981709,
-0.093989794,
-0.006303878,
-0.038729398,
-0.056571749,
-0.031733562,
0.172835148,
-0.009419686,
0.098583246,
0.189142341,
0.352887168,
0.028132593,
-0.107624905,
-0.026443961,
-0.019604219,
0.1225743,
0.217184491,
0.152829341,
-0.11056633,
-0.012138494,
0.194937327,
0.193348029,
-0.017507261,
0.10473163,
-0.080084493,
-0.051908417,
0.029818184,
0.006310497,
0.000544642,
0.045888008,
0.027753443,
0.0617174,
-0.035166834,
0.028457995,
-0.01796007,
-0.003895795,
0.077263304,
0.093157574,
0.235163538,
0.391150403,
0.262677869,
-0.0965696,
-0.127320144,
-0.01501513,
-0.087624349,
-0.083680505,
-0.003632088,
0.037805178,
-0.01300913,
0.050992933,
-0.01602357,
-0.034793926,
-0.124273434,
-0.060987423,
-0.085505952,
0.080079156,
-0.049508273,
-0.044803095,
0.046715689,
-0.057063093,
0.003018484,
-0.066328253,
0.076276298,
0.001902539,
-0.01286065,
-0.004977855,
-0.002585561,
-0.018318754,
0.044795779,
0.086456845,
-0.002675778,
0.037894867,
0.062513123,
0.009505326,
0.031430154,
0.027465688,
0.059722063,
-0.019713944,
-0.100427227,
-0.148024322,
-0.140880948,
0.005493446,
-0.124497833,
-0.097447827,
-0.001583131,
0.001941315,
-0.058440336,
0.034879418,
-0.014103608,
0.054440614,
-0.019887625,
-0.015585979,
-0.004926362,
-0.004551938,
-0.030142092,
0.208539603,
0.016184829,
0.020373177,
0.015334416,
-0.02073676,
-0.014636608,
0.038719918,
-0.042177138,
-0.030960437,
-0.020195393,
-0.07427873,
0.043623036,
0.014372364,
0.299451046,
0.214821518,
0.128844864,
0.280794629,
0.036577517,
0.229894101,
0.45670791,
-0.023725681,
0.138390484,
0.093893963,
0.200314069,
0.077637968,
0.051276292,
-0.00732201,
-0.010427977,
-0.004459683,
0.048228448,
0.009608344,
0.018466136,
0.010223287,
-0.067714945,
-0.029406246,
0.042211908,
0.376576451,
0.275318062,
0.203812499,
0.353216664,
0.369712167,
-0.012922278,
0.033020959,
-0.031228672,
-0.04412267,
-0.042882777,
-0.057208401,
0.046150072,
0.210351765,
0.015558767,
0.00472222,
0.125692829,
0.267028242,
0.077467777,
0.036532683,
0.275249662,
-0.00748507,
0.001398111,
0.081036521,
0.139750037,
0.075999265,
-0.050460675,
0.000809621,
-0.055143205,
-0.038357333,
0.028536252,
0.012233228,
0.093942518,
-0.043603864,
0.05284716,
0.070978491,
0.031255533,
0.126145529,
0.000970743,
0.131550517,
-0.019150729,
0.505319183,
0.429875695,
0.424781392,
0.445181676,
0.400039612,
0.040021673,
0.106289209,
0.022545269,
0.031083771,
0.092699079,
-0.121331542,
-0.083265036,
-0.036284515,
0.018396145,
0.01934633,
0.003453712,
0.166643721,
0.029622519,
0.110290953,
0.196665435,
0.345101136,
0.312928855,
0.065706199,
0.103502706,
0.267950091,
0.027447464,
-0.018973132,
0.078560292,
0.019606345,
-0.013263353,
-0.005022709,
0.011442797,
0.061641858,
0.009012804,
0.005124072,
-0.057885461,
-0.034017732,
-0.014198299,
0.000909163,
0.04948928,
0.196616485,
0.101138776,
0.111141018,
0.012491122,
0.083669955,
0.016809339,
0.114076423,
0.035519698,
0.212678557,
0.16465428,
0.224948069,
0.263621971,
0.151194946,
0.330571845,
0.180776772,
-0.029744305,
0.276549606,
-0.082978726,
-0.125340939,
0.019461468,
0.00458693,
-0.005749309,
-0.000317483,
-0.003450105,
0.003478692,
0.020260954,
-0.059882637,
-0.049788901,
-0.00444655,
-0.007078507,
-0.014126739,
-0.035780511,
-0.018597663,
-0.011972346,
-0.039658736,
-0.047597264,
-0.009117089,
-0.010694493,
-0.03100762,
0.002589573,
-0.007119316,
0.163569388,
0.104589671,
0.02076461,
0.085980025,
-0.013370014,
-0.038420639,
-0.056987778,
-0.051111961,
0.010333368,
0.251539692,
0.145192894,
0.365046922,
0.331095485,
0.37157851,
-0.104771852,
-3.16831E-05,
-0.025578229,
-0.056353327,
-0.093607876,
0.11929978,
-0.014049447,
0.044927364,
0.023007143,
-0.08089892,
0.115838351,
0.261470771,
0.157252129,
0.129140268,
0.311946928,
0.038836793,
0.005696135,
0.041792831,
0.03892791,
0.056832091,
0.448702451,
0.517447707,
0.423310126,
0.497419548,
0.501957402,
0.329202565,
0.302330285,
0.313420502,
0.168260879,
0.105176672,
-0.007979813,
0.033871588,
-0.039754346,
-0.000201998,
-0.013006992,
0.073693773,
-0.022252071,
-0.003360168,
-0.091131034,
-0.057113599,
0.096771064,
0.101759417,
0.018044469,
0.015199648,
0.035984294,
-0.122511481,
-0.035254872,
-0.06463224,
-0.066218229,
0.003441722,
-0.074126337,
-0.004081965,
-0.085042931,
-0.091615971,
-0.004974303,
0.252777488,
0.103232946,
0.077947291,
0.216430759,
0.289290561,
-0.047088792,
0.028779595,
-0.027436034,
0.016061572,
-0.027733608,
0.165847328,
0.082271541,
0.095393052,
0.493766934,
0.34150206,
-0.02468821,
0.092307958,
0.114690074,
0.020777096,
0.043553421,
0.254152729,
0.140041546,
0.010195218,
0.024416769,
-0.013554463,
-0.080305072,
-0.001163661,
0.009435178,
0.034471595,
0.048383089,
0.001348837,
0.062747858,
0.041281544,
0.051350485,
0.087211255,
0.103834242,
0.05545361,
0.041281544,
0.070582018,
-0.016161064,
0.016307139,
-0.213968947,
-0.103425567,
-0.207395238,
-0.198552056,
-0.023217975,
0.01938181,
0.036310059,
0.086385771,
0.014969263,
0.029680561,
0.029206242,
0.057105528,
0.006914752,
0.033029345,
0.001479544,
0.023156345,
0.350444152,
0.054864926,
0.003331386,
0.030066365,
-0.06614394,
0.199721846,
0.270082907,
0.196146209,
-0.124732972,
-0.124123899,
-0.12074339,
-0.126724601,
-0.040528034,
-0.033232683,
-0.048177976,
-0.06383418,
0.111202417,
0.068623418,
0.033706895,
-0.028935267,
-0.02116869,
-0.066837319,
2.78482E-05,
-0.025351848,
0.118447764,
-0.020973673,
0.202008546,
0.005297192,
0.245536685,
0.056665689,
0.109303732,
-0.045749154,
-0.028026295,
0.507812302,
0.510186094,
0.373669967,
0.11278675,
0.202083836,
-0.102589995,
-0.086694905,
-0.03018126,
-0.089956831,
-0.062898567,
0.377432888,
0.243902756,
0.389366805,
0.385705115,
0.555408389,
0.023702335,
0.15850416,
0.062651335,
0.111779872,
0.032389472,
0.092989837,
0.247625426,
0.115947185,
0.081148767,
0.042087706,
0.08213332,
0.130693207,
0.09922931,
0.106698505,
0.243994908,
0.081401771,
-0.028236508,
0.020954803,
0.235699178,
0.044840656,
-0.078437653,
0.005982776,
-0.031634412,
-0.052344154,
-0.032439139,
0.109554263,
-0.076290498,
0.077204563,
0.175507048,
0.449385603,
0.295355234,
-0.040581451,
0.04543244,
0.284686363,
0.068999626,
0.155325453,
0.150251091,
-0.112165707,
-0.044532587,
0.144642258,
0.266939648,
0.1176657,
0.263551871,
0.242211928,
0.215913508,
0.027508491,
0.007152399,
0.019588924,
0.179029652,
0.031073535,
-0.019212385,
-0.078522956,
-0.035072531,
-0.016333329,
-0.05906628,
0.06914551,
0.079971333,
0.155301479,
0.361903894,
0.33700961,
-0.081590198,
-0.075231988,
-0.020151151,
-0.039452392,
-0.06352012,
-0.033416299,
0.001718589,
-0.051296567,
0.169841546,
-0.076284857,
-0.016598486,
-0.122653509,
-0.043530707,
-0.101374133,
0.042915106,
-0.01898378,
-0.049476274,
0.187575796,
0.144365482,
0.233378566,
-0.083579045,
0.041595224,
-0.060685071,
-0.04000572,
-0.033934498,
0.036791749,
0.03047998,
0.146697599,
0.196655175,
0.081018428,
-0.012153064,
-0.005635471,
-0.067102437,
-0.034508866,
-0.031995783,
0.123494886,
0.019468251,
0.061281784,
-0.060002741,
-0.094707497,
0.151496682,
-0.139692597,
-0.03755187,
0.163174434,
0.047380485,
0.027483077,
0.099966689,
0.079080638,
0.379311284,
0.119572425,
-0.035472508,
0.060622723,
-0.01907769,
0.126884912,
0.180320477,
-0.034396,
-0.064345235,
-0.042640867,
-0.043744503,
-0.066312919,
0.231741051,
0.144673821,
0.161793237,
0.192616207,
-0.009186518,
-0.011648728,
0.04515074,
0.303726185,
0.198153432,
0.244302559,
0.183450053,
-0.032042613,
0.092174275,
0.254710324,
-0.081583274,
0.00883892,
0.017089045,
0.091108003,
0.106668952,
-0.004275505,
-0.023405018,
-0.024727352,
-0.010487549,
0.009332947,
-0.001357188,
0.118051111,
0.106617829,
0.004748596,
0.002888352,
0.233524997,
0.258113862,
0.175193907,
0.157020915,
0.282837245,
0.255772864,
0.013033602,
-0.014328179,
0.020096416,
-0.060980843,
-0.004574869,
-0.031467863,
0.062408451,
0.377378776,
0.040084265,
0.033697872,
0.093875887,
0.242427027,
0.051724134,
0.031558317,
0.259475492,
-0.018772229,
-0.056244623,
0.245138613,
0.411802238,
0.25516864,
-0.023119989,
-0.048994381,
-0.028387017,
-0.074100041,
-0.0236717,
0.043312337,
0.166263006,
-0.067569555,
0.280042407,
0.072002917,
0.04672437,
0.148664861,
0.005882083,
0.140010705,
-0.027841784,
0.434135539,
0.363740394,
0.391737169,
0.525372425,
0.481277307,
0.0195387,
0.043519647,
0.002680215,
0.00764942,
0.186116873,
-0.076661857,
-0.104415431,
-0.05589981,
-0.030241751,
-0.04582716,
0.292376867,
0.229390326,
0.048731369,
0.06266856,
0.36762698,
0.28050135,
0.332926741,
0.062007007,
0.110643332,
0.28735992,
0.043688775,
-0.012732733,
0.138509205,
-0.010243122,
0.011494333,
0.024498134,
-0.054432671,
0.059200024,
0.030662405,
0.012389841,
0.034260192,
-0.092638973,
-0.082008512,
0.011688866,
0.030368199,
0.174370546,
0.117615198,
0.196944288,
0.002162581,
0.120766838,
0.140737074,
0.092097446,
0.066206736,
0.260209128,
0.062200351,
0.109348064,
0.177327669,
0.007588721,
0.168628651,
0.053685002,
-0.006175155,
0.28767338,
-0.048628297,
-0.034554042,
0.11704873,
-0.026319541,
-0.020228076,
0.023320509,
0.026501986,
-0.001858022,
0.048192709,
0.000987998,
-0.044493657,
-0.016278876,
0.122603257,
-0.022407542,
-0.065204405,
-0.045142895,
0.154601436,
-0.066404563,
0.039269645,
0.058535938,
0.057719567,
0.049605674,
0.093260653,
0.00513739,
0.069733974,
0.033590173,
0.006190943,
0.249178254,
-0.035532146,
-0.063222696,
-0.057264912,
-0.043209705,
-0.001745978,
0.160298978,
0.084268225,
0.290538601,
0.218607885,
0.258793101,
-0.160378559,
0.042161545,
-0.050772696,
-0.098068795,
-0.13738821,
0.338582023,
-0.026389853,
0.031527649,
0.006864332,
-0.094095869,
0.101799542,
0.281781422,
0.107502984,
0.098255449,
0.260040307,
0.10953038,
0.107774947,
0.102071276,
0.096322464,
0.102027694,
0.324126459,
0.363642262,
0.264600403,
0.34337018,
0.367162636,
0.306008382,
0.298409832,
0.37655506,
0.172380329,
0.089067224,
0.029890292,
0.0016383,
-0.022208778,
0.026182439,
-0.015708991,
0.072166973,
-0.029601583,
-0.005778458,
-0.145720217,
-0.108814315,
0.070755346,
0.064046911,
-0.071999152,
-0.027371856,
-0.013554337,
-0.140468758,
-0.014678176,
-0.063385775,
-0.041306394,
0.053748731,
0.01162001,
-0.014832253,
-0.033046084,
-0.074645914,
0.099483211,
0.178475108,
0.057524635,
0.015631545,
0.134064814,
0.365895377,
-0.029105923,
0.039013093,
0.194297259,
0.010528873,
-0.025302802,
0.188714919,
0.019359129,
0.060477303,
0.446923331,
0.596360525,
-0.03927902,
0.160956484,
0.108800923,
0.017208777,
0.004479903,
0.145732047,
0.057824432,
-0.039390064,
-0.080986624,
-0.097720301,
-0.096663799,
-0.043768974,
-0.051366863,
-0.01997392,
-0.006592951,
0.051874693,
0.011275537,
-0.016259193,
0.015592286,
0.062569614,
0.079885817,
0.016888267,
-0.016259193,
0.044668383,
-0.025789925,
0.271731064,
-0.110940615,
-0.064307249,
-0.119890991,
0.026821123,
0.025958813,
-0.027490443,
0.130641113,
0.348247921,
0.127538979,
0.366057599,
0.659281446,
0.718439463,
0.712336048,
0.156616099,
0.326615258,
-0.02269573,
0.007513678,
0.122965921,
0.135850519,
0.109886648,
-0.024072733,
-0.028618706,
0.253593354,
0.018803493,
0.085788509,
0.042825059,
0.031826996,
0.138080554,
0.207967095,
-0.086024643,
-0.066637808,
-0.082899218,
-0.05586864,
0.339279091,
0.486640293,
0.370086291,
0.365950652,
0.362524136,
0.239889192,
0.318672861,
0.225287073,
-0.009986292,
0.271512842,
-0.038706968,
0.006983882,
0.012453774,
0.160919367,
0.407921738,
0.108783766,
0.218810466,
0.171017484,
0.001886546,
0.1864094,
0.193125047,
0.037686201,
-0.043776112,
-0.05827057,
0.113399961,
0.006611482,
0.01830251,
0.26866296,
-0.04536154,
0.096775558,
0.20364938,
0.196580429,
-0.003618314,
-0.013606674,
0.013698406,
0.577447959,
0.34114595,
0.09690436,
0.148235263,
0.332051579,
0.213389017,
-0.016296343,
0.127287813,
0.128552469,
0.108658833,
-0.067291087,
0.238614621,
0.051909561,
0.022423926,
0.244957141,
-0.0165291,
0.301839101,
0.262971682,
0.045658689,
0.169092136,
-0.024945487,
0.217268051,
0.214848145,
-0.021751333,
0.010163361,
0.13013535,
0.099949868,
0.012119063,
0.040812605,
0.267913437,
0.160348139,
0.010915026,
0.005314067,
-0.015802787,
0.162910839,
-0.007235305,
-0.024323536,
0.002107121,
0.018539236,
0.255038588,
0.320309009,
0.121850985,
0.075826542,
-0.010976298,
0.079483186,
0.193722914,
0.166455286,
-0.009730423,
-0.087499806,
-0.008681683,
0.058071936,
0.035913249,
-0.018562469,
-0.001822069,
0.00969041,
0.089801769,
0.025073847,
0.077362967,
0.068043529,
0.1972445,
0.30539199,
0.335422758,
0.111607717,
0.054253374,
0.105461936,
-0.007570071,
0.030411718,
0.167712495,
0.096822632,
0.116298505,
-0.000970122,
0.13289131,
-0.020238726,
-0.049842857,
-0.110213783,
0.31099844,
0.36400339,
0.043272827,
0.148862733,
0.124560489,
-0.022332442,
-0.05701908,
-0.050577587,
-0.015387284,
-0.052266163,
0.0041239,
-0.004771511,
0.023272612,
-0.002564714,
0.097470016,
0.111762993,
0.030725801,
0.111253741,
0.159546258,
0.167565458,
0.031802312,
0.227193797,
0.192969495,
0.009377398,
0.096314144,
-0.053442138,
0.010633366,
0.001425665,
0.007094537,
-0.002695882,
0.007153653,
0.052781656,
0.288059815,
-0.012532339,
-0.045577185,
0.186337455,
0.021750678,
0.095252538,
-0.014344614,
-0.024494632,
-0.022621229,
0.179710422,
0.110029249,
-0.057754635,
-0.050182777,
-0.055678247,
0.255627195,
0.302315674,
0.1947396,
0.233506903,
0.042177915,
0.041870808,
0.265798832,
-0.020278731,
0.181970967,
-0.018699613,
0.188237561,
0.023442618,
0.014755291,
0.15355034,
-0.12332455,
-0.062960432,
-0.087348215,
0.127399183,
0.099841526,
-0.03372031,
-0.036189496,
0.003808696,
-0.03936434,
-0.087422845,
0.307943641,
-0.023864759,
0.354912532,
0.029107219,
0.173734088,
-0.056553994,
0.213956217,
-0.058517363,
-0.05498848,
